zip_code,city,state,metro,county_name,date,rental_price
11105,New York,NY,New York-Newark-Jersey City,New York County,2019-10-01,2100
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2010-02-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2010-03-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2010-04-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2010-05-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2010-06-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2010-07-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2010-08-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2010-09-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2010-10-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2010-11-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2010-12-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2011-01-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2011-02-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2011-03-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2011-04-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2011-05-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2011-06-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2011-07-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2011-08-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2011-09-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2011-10-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2011-11-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2011-12-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2012-01-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2012-02-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2012-03-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2012-04-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2012-05-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2012-06-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2012-07-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2012-08-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2012-09-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2012-10-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2012-11-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2012-12-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2013-01-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2013-02-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2013-03-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2013-04-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2013-05-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2013-06-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2013-07-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2013-08-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2013-09-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2013-10-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2013-11-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2013-12-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2014-01-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2014-02-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2014-03-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2014-04-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2014-05-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2014-06-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2014-07-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2014-08-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2014-09-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2014-10-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2014-11-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2014-12-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2015-01-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2015-02-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2015-03-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2015-04-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2015-05-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2015-06-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2015-07-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2015-08-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2015-09-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2015-10-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2015-11-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2015-12-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2016-01-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2016-02-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2016-03-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2016-04-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2016-05-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2016-06-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2016-07-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2016-08-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2016-09-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2016-10-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2016-11-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2016-12-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2017-01-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2017-02-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2017-03-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2017-04-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2017-05-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2017-06-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2017-07-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2017-08-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2017-09-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2017-10-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2017-11-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2017-12-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2018-01-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2018-02-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2018-03-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2018-04-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2018-05-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2018-06-01,NA
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2018-07-01,1522.5
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2018-08-01,1422.5
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2018-09-01,1395
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2018-10-01,1462.5
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2018-11-01,1495
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2018-12-01,1475
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2019-01-01,1485
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2019-02-01,1595
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2019-03-01,1575
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2019-04-01,1395
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2019-05-01,1449.5
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2019-06-01,1400
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2019-07-01,1525
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2019-08-01,1675
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2019-09-01,1545
98499,Lakewood,WA,Seattle-Tacoma-Bellevue,Pierce County,2019-10-01,1500
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2010-02-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2010-03-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2010-04-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2010-05-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2010-06-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2010-07-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2010-08-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2010-09-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2010-10-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2010-11-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2010-12-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2011-01-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2011-02-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2011-03-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2011-04-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2011-05-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2011-06-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2011-07-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2011-08-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2011-09-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2011-10-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2011-11-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2011-12-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2012-01-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2012-02-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2012-03-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2012-04-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2012-05-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2012-06-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2012-07-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2012-08-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2012-09-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2012-10-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2012-11-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2012-12-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2013-01-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2013-02-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2013-03-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2013-04-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2013-05-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2013-06-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2013-07-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2013-08-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2013-09-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2013-10-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2013-11-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2013-12-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2014-01-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2014-02-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2014-03-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2014-04-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2014-05-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2014-06-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2014-07-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2014-08-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2014-09-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2014-10-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2014-11-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2014-12-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2015-01-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2015-02-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2015-03-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2015-04-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2015-05-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2015-06-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2015-07-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2015-08-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2015-09-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2015-10-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2015-11-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2015-12-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2016-01-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2016-02-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2016-03-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2016-04-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2016-05-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2016-06-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2016-07-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2016-08-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2016-09-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2016-10-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2016-11-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2016-12-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2017-01-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2017-02-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2017-03-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2017-04-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2017-05-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2017-06-01,NA
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2017-07-01,2200
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2017-08-01,2250
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2017-09-01,2100
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2017-10-01,2100
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2017-11-01,2100
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2017-12-01,2100
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2018-01-01,2000
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2018-02-01,2050
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2018-03-01,2000
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2018-04-01,2000
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2018-05-01,2050
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2018-06-01,2000
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2018-07-01,2000
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2018-08-01,2000
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2018-09-01,2200
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2018-10-01,2049.5
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2018-11-01,1950
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2018-12-01,1900
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2019-01-01,1850
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2019-02-01,1962.5
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2019-03-01,2100
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2019-04-01,1975
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2019-05-01,2100
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2019-06-01,2000
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2019-07-01,2000
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2019-08-01,2200
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2019-09-01,2200
10465,New York,NY,New York-Newark-Jersey City,Bronx County,2019-10-01,2175
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2010-02-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2010-03-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2010-04-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2010-05-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2010-06-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2010-07-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2010-08-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2010-09-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2010-10-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2010-11-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2010-12-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2011-01-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2011-02-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2011-03-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2011-04-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2011-05-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2011-06-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2011-07-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2011-08-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2011-09-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2011-10-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2011-11-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2011-12-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2012-01-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2012-02-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2012-03-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2012-04-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2012-05-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2012-06-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2012-07-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2012-08-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2012-09-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2012-10-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2012-11-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2012-12-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2013-01-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2013-02-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2013-03-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2013-04-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2013-05-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2013-06-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2013-07-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2013-08-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2013-09-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2013-10-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2013-11-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2013-12-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2014-01-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2014-02-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2014-03-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2014-04-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2014-05-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2014-06-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2014-07-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2014-08-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2014-09-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2014-10-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2014-11-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2014-12-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2015-01-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2015-02-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2015-03-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2015-04-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2015-05-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2015-06-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2015-07-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2015-08-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2015-09-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2015-10-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2015-11-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2015-12-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2016-01-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2016-02-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2016-03-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2016-04-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2016-05-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2016-06-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2016-07-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2016-08-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2016-09-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2016-10-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2016-11-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2016-12-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2017-01-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2017-02-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2017-03-01,NA
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2017-04-01,3500
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2017-05-01,3350
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2017-06-01,3365
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2017-07-01,3500
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2017-08-01,3300
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2017-09-01,3325
94588,Pleasanton,CA,San Francisco-Oakland-Hayward,Alameda County,2017-10-01,3300
