RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08
394623,"Gainesville, GA",196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100700,104300,107000,110900,110700,112200,112200,109300,110700,106700,108700,108400,107100,110300,113200,116900,115900,119500,121300,125000,127000,131800,134100,133700,134100,137500,140500,144300,145800,144300,143400,142800,144600,144900,147400,151400,147800,147400,147200,153100,160400,161800,173100,166200,167700,159000,165600,168500,168800,162900,160800,165400,171100,170800,169300,173100,177100,174900,170900,166700,174200,178500,183200,183100,181100,185400,185100,189400,189300,192100,189800,190500,192500,197400,209100,206300,209100,202200,212100,213700,213800,216300,215400,220700,213100,214400,214200,224100,232800,232700,227900,223700,220700,225300,
395202,"Warner Robins, GA",197,119800,116000,113100,112800,119400,123500,125000,120300,118700,107900,110600,108400,118600,122300,124400,121900,116200,119300,122200,125900,124100,120400,126200,129700,136200,128100,122500,118100,119000,121500,123100,123700,123700,116100,121600,121800,132800,128600,127300,122300,117600,118600,121700,117800,115600,107600,115900,113100,115600,109600,106200,100400,99200,101000,102600,101700,105900,105000,109500,106700,112800,113700,114400,114100,109700,107200,99000,103400,102100,107900,103600,104600,104000,106100,109300,107900,110100,110900,116400,114300,109400,101800,101200,105500,115800,118600,117700,113900,114200,116000,115700,113200,116200,116300,123800,121600,123900,119900,120600,119800,121100,119100,119500,119800,124900,118700,119700,119400,125300,124400,121600,126900,128500,131700,131200,132900,132700,134400,137500,137500,136300,132000,132200,133000,134400,137100,140500,145200,147600,143000,142300,142000,143800,142700,141700,144700,145600,
394392,"Blacksburg, VA",198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157300,149000,147300,143400,143500,158400,159900,162100,144300,146300,143200,154500,155300,155500,152400,150600,154500,153400,157500,155600,151400,151600,157100,163600,163600,159200,164400,169700,174800,176600,170300,171200,172500,174300,172800,165600,168500,167100,173500,173600,174900,176800,182500,180000,173600,159900,159700,
395018,"Redding, CA",199,238000,236600,233100,232200,227300,222900,217000,210200,203600,202100,207300,206200,196400,192800,191500,191600,185100,184300,189700,190100,188400,188300,188900,188200,184600,177200,173200,169800,165000,163200,165300,165700,169000,165700,163100,156000,152700,153800,153600,155300,153300,154000,157700,157900,153100,147700,145800,145500,142600,151200,156700,164400,159300,160500,156300,162700,161000,167500,169200,175100,175600,178100,185600,187500,188200,184700,185300,191100,193200,189800,187700,181500,190400,190100,195700,197200,203500,206000,209200,207900,210000,208300,209500,215200,218100,222400,223400,221600,219100,219400,225600,223500,223400,219600,226200,217400,217000,212300,218900,222500,220300,223900,222600,230700,232500,235300,231800,231900,234100,239200,242500,244000,243300,239900,237300,237000,236700,242600,245800,247500,245900,246200,247400,247400,251200,260200,260400,255400,247300,250700,260100,266600,271600,270200,273100,268200,267400,267700
394872,"Monroe, LA",200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155700,159700,155200,149600,144800,141000,142300,134600,134800,137100,149300,149700,143900,141000,142700,150100,149900,156400,149600,153000,145800,148700,143600,142500,140700,146000,150800,152100,154300,153000,152600,148300,158200,174300,174000,167100,149700,143900,139200,153200,158700,162400,152200,142500,141500,139900,151600,162100,159300,155400,
394559,"El Centro, CA",201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151300,149500,154600,143800,145500,146000,166400,166900,179000,162800,166700,171900,173400,188600,178100,175500,164200,168400,181700,182100,183200,172700,175700,174400,180400,180900,185200,187400,188000,185500,181500,185100,187500,190100,187800,191100,198000,198900,199000,200600,202000,205900,207600,211500,209900,209800,210600,212800,210100,211800,210600,210600,213100,214100,216500,215000,231000,240400,235100,223700,210700,219100,218100,225600,222500,215500,213600,216900,229700,234700,231700,219500,212400,212000,225400,
394896,"Muskegon, MI",202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71800,73800,75600,79300,64600,63200,64100,78400,81300,83000,88200,86700,90800,90900,92600,90100,83000,87400,84400,93300,89500,92800,87400,88900,88100,91600,91100,91900,92000,97200,99100,98900,100700,99700,99300,100900,105000,107200,107100,107700,113100,110400,112700,110400,111500,105600,104800,109900,115900,115100,110000,111100,112800,117700,114600,112800,111200,120300,131000,136700,130900,126100,124300,
394553,"East Stroudsburg, PA",203,186200,177400,168600,158000,156900,159600,161900,160800,150600,148000,155300,162300,163300,152100,151600,147100,142700,138400,135700,140600,139900,140900,140500,151100,151400,152600,144500,140700,128100,128200,125400,133600,115700,118600,118700,129800,126700,125400,126400,126400,118200,114700,115900,112000,99800,101800,116500,132800,131100,123500,114600,111000,108200,109800,111100,111300,103900,108000,109500,114700,111400,115000,117800,107600,103800,99100,107300,104200,105800,103900,103000,107300,96100,93500,89800,92300,95400,96300,101600,102900,101400,101600,97900,92400,89100,84400,87500,89100,96500,97100,98900,96500,96800,94400,99500,100400,102300,98900,100400,103900,99900,100600,100200,107500,108900,110000,110700,112000,114600,116400,117900,122200,123400,125800,125000,127700,122600,127500,132400,145000,146200,145600,141900,138300,135900,135300,137800,137200,139400,140100,147200,153000,158600,158700,152400,147700,143000,
395102,"Sioux City, IA",204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130000,127600,125000,119800,117300,121700,127500,131200,137000,134100,137400,130300,132300,127600,133500,134000,136500,131300,136900,138100,140800,137600,141000,144800,145500,142500,152800,155000,156000,147500,147600,147700,146300,
394651,"Greenville, NC",205,136800,135400,130500,128100,126700,125500,122800,127100,135000,138800,136000,125400,126700,128400,129900,133100,130700,132100,130800,131500,133100,129000,136500,140500,144000,137300,130100,130200,125700,124400,125700,127400,131400,122900,126700,132100,136200,137200,126000,125300,121900,128100,131500,132800,132700,132600,130800,126100,128900,130900,132000,126700,127400,126400,128200,124400,134300,124200,123900,125900,137900,139600,131200,131600,132700,132100,133700,126700,121500,122300,131200,134500,132100,127800,126400,120300,122900,121300,129700,129300,127600,123700,125000,127200,125500,125300,127100,128800,127500,126700,124700,128900,132200,131400,119900,116400,115600,123000,120500,122700,121900,131900,131100,131200,128000,128900,131900,128600,128200,128300,130900,135200,135300,134000,131000,127600,128800,131100,133600,139800,145000,147500,141000,137000,137400,139700,146700,144000,147800,143500,146400,143200,138500,146100,144700,151800,147600,
395210,"Waterloo, IA",206,,,,,,,,,,,,,,,,,,,,,,,,,,,,103600,104300,97500,100600,103600,110400,111800,107100,103500,100700,101800,105700,110000,117100,119700,119800,122000,120700,121100,116600,114500,115100,117400,122500,124600,125500,117500,115300,117100,122700,123600,124200,127500,130400,131100,127000,124400,122800,125900,125600,124300,123500,123400,125400,117200,119700,114900,119900,119800,123400,127400,124800,128800,129600,135100,132800,129900,130000,131600,132800,130000,125200,121900,123400,125500,125600,123400,122200,132500,132300,132500,127500,130300,132100,127100,125500,124700,127100,127200,127400,129600,125600,128300,128700,132300,135100,136500,138700,136400,134700,132100,135400,135400,136000,133600,135200,137100,138500,137000,138300,132600,129800,133000,137300,144900,135700,136500,134400,141600,142200,140400
395246,"Yuba City, CA",207,221800,209100,199400,187100,183700,175500,173600,170300,167200,167000,163100,158600,153300,154800,157300,153900,150700,150000,154000,151500,153500,155800,157000,153300,149200,153100,160000,161100,160700,153800,154200,144100,144500,143700,151300,146800,142200,140800,138900,140600,136100,138200,133500,128400,127500,129200,133100,131500,136100,138300,137800,132300,133800,139200,142600,143700,142400,146100,149300,157600,160400,163200,168200,173300,176400,176800,180800,184800,188500,190000,195200,193200,195600,195200,198400,196400,195000,195900,195600,197400,199500,203200,205600,205700,208800,208500,212000,213700,217800,219300,219800,224200,225500,225700,218300,220500,223200,230200,229300,230700,237000,240700,245600,239000,242400,244500,248300,252000,249000,254000,256100,260100,263200,264200,265300,265900,264200,266100,270300,275200,279900,282100,281000,282900,279700,281900,278300,274000,271700,281200,290500,297400,295000,299900,303100,301300,300800,
394485,"Columbia, MO",208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171900,172900,171100,172300,173900,176100,174900,174500,184700,185900,185500,175000,173000,174700,177500,182000,181000,178900,177000,181000,184100,184600,178700,181100,189800,198800,198200,
394539,"Dover, DE",209,202400,197100,200200,200500,195500,194400,195000,197800,193700,194100,190800,192800,183100,181900,177100,186200,187200,188800,183300,183500,180500,187300,194400,191100,186700,183500,186500,181100,172900,168700,172200,167700,173900,167900,173800,162800,155900,151800,148000,153900,149700,157700,157400,152300,148400,151500,154100,149900,150000,162300,165700,160800,153200,157800,158500,167500,174300,174000,169300,162300,168100,167800,163400,165600,170200,178100,175300,173800,171500,169600,168100,168000,172900,174800,175900,169300,175400,173400,178800,173200,176700,177600,177200,178100,180200,181600,183100,187400,185700,186400,177300,176800,171300,174700,182600,192600,192700,198100,194800,201000,191500,188600,190500,184500,189100,187400,195100,194700,192000,192700,192500,189700,187600,189200,194100,197300,199400,200300,200200,196200,192400,191800,191800,191300,194500,195100,204800,203700,206400,202000,206200,207500,206400,202400,203200,205600,210900,
394555,"Eau Claire, WI",210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127900,125500,141600,141600,146300,133500,132000,131600,133100,132400,134300,135400,139500,146600,155900,154900,146900,136700,137500,137400,136900,136300,134800,141300,142200,149600,151900,155700,152600,147600,146100,148600,150400,153300,151800,149600,147800,148200,151700,160300,167300,167600,167700,163900,163100,157400,155300,158500,164300,163800,165200,161200,166700,171500,174500,175000,170600,
394720,"Janesville, WI",211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112100,112500,112400,108100,109800,115400,115500,113400,107700,112600,118800,122600,118900,116400,117100,120800,120100,117600,116000,115700,117100,119100,132700,134100,133100,120500,122000,125900,130500,132700,133500,131000,132500,127500,127900,123800,128000,130200,131200,132200,129300,130800,133000,136400,137500,136500,146600,148600,151400,140900,143600,146700,152300,149800,145100,145400,141600,145000,151400,155400,154000,146300,151000,155600,
394710,"Jackson, MI",212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96000,95900,97100,99100,103500,95300,91000,85400,96900,97400,100600,97700,101800,103500,103700,99900,101300,105700,112000,115800,121600,119700,118100,108900,109200,111500,113900,118000,112800,113500,112800,120200,138400,138000,134600,119500,118000,118200,114100,121400,118000,120600,114300,120900,145200,146000,144400,120500,125400,125500,
395009,"Punta Gorda, FL",213,165400,154000,155600,154200,152600,145700,142500,138300,132000,122000,111700,113900,117600,120700,112400,110200,118000,120200,119000,112000,108400,107500,104700,109800,113000,113700,110100,105500,105000,99600,93500,92300,96300,102900,96500,90800,83000,86800,94000,95900,95500,89500,90200,86200,88800,90000,94000,97300,103700,105900,109300,106600,106500,102900,101500,108300,109500,114500,115800,114900,120500,119700,126400,127000,129000,131800,133700,133700,132400,131000,126600,124400,121900,127600,129500,132500,134700,134000,130100,132000,135400,139500,138600,144700,146600,148000,151900,152500,156900,150200,153400,151800,155500,156800,162100,161900,165200,163100,165400,163400,163500,164200,167900,173700,174800,173900,171800,175200,176300,177700,175600,175400,175100,178200,179100,176000,174400,178400,183000,185300,185900,192100,196100,200900,197800,195100,192000,194500,204600,206600,208800,203600,208900,211100,210900,206000,201100,
394393,"Bloomington, IN",214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171800,181600,175300,189300,175200,176600,162400,163500,162600,168200,168000,168200,177800,181600,185600,166600,171000,169000,176400,177200,177400,180100,177300,181600,183300,192400,187100,192300,184100,188400,187700,190300,195100,191200,
395007,"Pueblo, CO",215,105000,102100,103400,101500,102300,103600,103000,97700,89100,91800,108400,117700,121300,117900,114800,112300,110800,111500,115100,110400,108400,104700,108900,102400,108900,109000,117300,109600,109000,108100,109700,109700,105500,103800,106000,120500,119200,112100,105200,101900,101200,97200,105500,108900,104100,99300,94600,95800,95200,98000,99000,102100,102700,102000,104700,106300,106200,100000,102400,101100,105400,106200,115900,116700,116200,113500,113300,105200,109000,104100,107300,104500,110700,117500,119800,121900,127100,129600,126700,123600,120800,124800,127900,123300,124300,124100,130100,134000,135600,139100,142300,141500,142900,140300,144600,144200,148000,145900,149200,143400,144100,143200,145100,149100,149500,152300,145400,148900,147900,153400,152900,154000,156100,158000,165800,166900,168100,158600,156900,158600,165600,170500,167400,166900,164300,167000,166400,163600,161300,151100,162300,170300,188700,182000,182700,183300,189600,
394406,"Bowling Green, KY",216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000,134400,138900,136600,138500,144400,144800,144300,140200,138300,144000,142500,152200,147100,143900,139400,138900,153200,152900,155700,146500,147000,148500,148400,147500,148700,151800,155200,153900,154700,155200,158800,158400,159400,156900,159400,159800,159000,158200,161900,165900,169900,166000,168300,161000,164300,167500,175900,182400,177500,172000,
394380,"Bend, OR",217,291300,287100,283400,291400,290400,284100,270000,274100,266200,255500,238200,228700,221700,214600,202000,194200,189900,194300,192300,186900,187800,190500,192000,185500,179800,176200,173500,170400,176700,175200,178100,175800,176900,174800,164900,162800,164400,167600,167800,164400,171400,183800,190300,192500,189300,185900,184900,181200,179900,174700,184000,187100,204400,203300,214000,209400,213700,218900,218200,214700,217400,230800,240300,245200,244900,245100,243100,240600,249900,247000,253400,245700,250800,246200,250100,250800,254800,257500,257900,258100,257100,263400,267000,273500,273400,277200,280100,284800,285400,284500,285600,293200,295800,297500,293600,288500,292100,297200,307400,307400,308400,310500,314300,317000,318300,318100,321700,321800,325600,325500,329200,331500,336500,342400,349500,355200,362300,369300,364700,369000,370800,382800,382800,384400,389400,392900,392100,385600,381400,385700,386100,386400,384100,391200,403000,406500,407500,
394306,"Albany, GA",218,114600,117300,112700,108400,109000,107700,104500,104300,99300,98700,96800,102800,107400,113200,116400,120800,115300,112900,110400,112700,111400,101400,100900,106000,117500,117300,112200,110200,113200,115000,105000,98600,93400,94600,95100,95200,98000,94900,93600,93200,94600,92700,98300,101700,104600,96900,90700,87400,80400,88800,91800,102800,97900,97900,99500,101100,102300,101700,109200,121200,123000,115700,107000,101900,101200,95500,94300,89900,93100,96900,100500,92800,86500,87800,89800,98700,100900,104300,99800,98800,99100,97100,93000,96900,102400,102300,98900,92800,94200,96000,99300,102300,93500,97900,94700,99800,92900,90400,90800,91200,100900,98500,98000,87900,98700,100300,101900,98400,99500,106000,106100,110300,107800,113000,114400,118100,110900,103500,113400,111900,127900,119200,124800,113900,106600,102400,99600,105800,105100,108900,104400,104900,105600,107100,110200,108700,117500,
395193,"Vineland, NJ",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119500,121800,121100,120200,119900,108300,112000,108600,117600,118300,124800,119700,115700,104800,108700,108400,107900,109000,109700,130600,127900,128800,107700,107600,108400,110200,111900,114100,117500,108100,102500,112300,122300,128600,122900,124200,117400,116800,113400,116500,111200,105700,108900,112600,115800,114400,107100,107500,106200,115000,121300,122300,119800,117800,115300,112200,116700,114800,117500,113800,120500,119400,111700,106200,110400,115800,118500,116200,114200,109600,107400,112600,116500,119500,116600,117600,117800,116100,111300,116700,121200,124100,112500,114600,111200,
394917,"Niles, MI",220,,,,,,,,,,,,,,,,,,,,83900,88400,85900,88200,85700,84900,83400,88700,94000,103200,97200,97900,90200,92800,98800,99500,100700,81400,72400,77400,84900,88100,77900,77400,78100,84600,87400,90300,85500,84900,77900,84000,83800,93600,89300,88100,84400,88800,89300,92300,95700,105800,100300,104900,101500,111700,98200,98400,93500,103000,102300,103900,106400,102500,100600,101300,111200,112100,114100,107200,113400,111100,113700,108400,111100,112200,116200,113900,117200,120900,119700,119100,115100,112900,112900,120400,120200,122700,119900,125600,120200,116700,115200,122000,128100,132100,130500,128000,135400,130000,132300,124100,131200,131100,137300,138200,137300,140600,142300,152000,145900,147700,141200,139800,136000,133900,134500,136600,139500,148600,146600,149900,151300,156900,156700,151900,149400,159800,
394946,"Ottawa, IL",221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84200,83300,82400,86900,88600,91800,87500,83900,81700,87100,95400,99300,99300,95400,96700,95700,95700,92700,92500,91300,91300,89200,89000,93700,94200,98200,98100,98800,95100,98200,103100,106400,100400,96000,95900,100600,99700,100200,98000,100200,96700,96500,98800,103200,99000
395125,"State College, PA",222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216800,215000,214100,216700,216400,213100,209500,214100,221100,227200,225500,218500,216000,214600,222700,223100,229100,228600,227600,223800,211000,220400,223500,240700,243000,241400,235500,233100,236800,238300,245800,243300,242000,245500,238600,251000,236900,251800,
394314,"Alexandria, LA",223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140800,138200,146300,149200,146300,147500,151500,159500,160200,157800,157800,156400,152500,148600,153100,153800,148800,149200,149300,151000,150700,153100,166600,162300,154000,145500,
394662,"Hanford, CA",224,,,,,,,,,,,,,,,,161100,160200,157500,156200,150800,151500,147200,147700,160100,156600,159100,152900,156000,149500,138500,140300,141800,139900,143000,144400,153900,142100,138100,130300,133200,123800,119800,121100,128100,132000,128800,130600,138000,137600,140200,133300,138300,134300,131600,132400,135900,139000,135000,138200,141800,138800,139100,140000,145000,145600,150200,155300,157400,156200,161200,163300,164200,161000,163400,162700,164900,163200,163800,166200,167000,167600,164300,164500,177900,179500,176400,169700,169700,174600,170600,178200,180100,181700,180600,179800,187000,187200,192100,195600,197500,199800,197200,192500,190800,190500,194400,192000,208200,221500,234400,217500,213000,206500,209800,205600,208500,214600,217400,223500,222200,228500,226100,228400,228400,221700,219100,216900,225500,221200,216000,210500,221800,228900,229300,236000,238000,238400,
394707,"Iowa City, IA",225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209900,201600,200800,204100,207500,201500,194100,194700,198800,204100,207800,218000,217700,220300,212500,211900,207300,207900,207700,213000,216600,224500,224500,224400,216300,213500,212000,215900
395036,"Rocky Mount, NC",226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111200,110800,107600,105300,92300,82800,80800,81100,88400,85900,93800,94800,98600,98700,97700,96600,96300,93300,100200,101100,106900,100700,101900,99600,97000,92700,93800,93900,97000,98400,107500,110900,109900,100900,98100,98700,108700,114400,112100,110300,103800,101900,97900,95200,100800,96300,96700,98300
394873,"Monroe, MI",227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131100,126800,127000,112800,116800,119500,125700,121700,121500,118000,118100,117700,121300,126000,129400,134700,136500,133800,123800,120400,122300,130400,133100,133300,129700,131000,133400,135000,138100,139500,143500,143400,137300,131100,131900,141100,146700,146000,142200,141500,140500,140700,138100,143200,145100,156300,155300,155500,146100,148100,150600,155400,151900,151300,149000,156000,152000,158900,151000,158500,161900,168400,170500,165900,
395223,"Wichita Falls, TX",228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129400,119900,117200,120100,124400,125400,120300,122200,118300,121800,120600,120700,122800,125400,129800,125500,118000,119200,121600,130000,124200,123000,131200,140600,139200,133900,131300,135000,131800
394428,"Burlington, NC",229,141600,118100,116000,126700,131400,129800,116700,113000,113800,125000,135800,131900,122600,116100,114700,119400,121500,128500,127600,128600,131900,139200,134600,139500,134300,136100,123000,120500,119600,126800,132300,128200,113500,108900,123000,131800,126500,120400,127800,129700,121500,116400,112900,121000,120500,127400,114600,118900,127700,136500,133200,126900,125200,127400,130200,132000,132400,129300,130400,127000,128400,133000,131200,132100,133100,134300,133100,132000,138500,136600,133800,124000,123100,125300,127800,127400,126100,129200,131000,129900,128600,131700,133100,138100,137600,136900,132100,131500,129100,129700,129500,136400,136300,133100,133000,132300,132500,128100,131100,132300,136700,134900,129600,128400,128600,137600,148800,149800,148500,135700,140300,141100,144600,143700,143700,140900,139700,139500,148500,154400,156100,155300,152700,152600,148500,143100,148000,145400,154600,157100,165800,165500,154600,154400,152000,159900,156900,163100
394814,"Madera, CA",230,,,,,,,,,,,,,,,,,124000,125600,130400,132600,140500,142500,141100,138700,133900,136500,134000,133600,135600,134600,137500,133900,133800,135100,139100,144200,138800,133000,124700,124300,124200,128800,128800,126100,124500,125700,124500,123300,126600,131600,132000,130700,134700,137700,136600,140300,142700,148500,142100,146300,146000,156900,152200,155700,155500,165500,168500,166900,163800,169200,173700,176000,177800,180200,190100,185800,188600,184300,185400,183000,187300,193800,197600,203600,201900,200000,192700,194000,194500,191500,193600,198100,202200,198900,202400,202200,205300,204100,204800,212600,210600,212700,212900,218700,219100,217300,213000,212200,212900,218800,225800,229600,234400,234500,234500,236300,239100,238600,242400,246300,252800,245800,245200,243000,245800,243700,249000,251100,260300,260800,267900,268500,268900,267000,264000,269900,271600,
394453,"Chambersburg, PA",231,178700,171500,168400,161700,166500,161100,174100,170800,171300,156800,157300,158300,161800,157500,154900,153400,156300,157800,165500,164500,162300,157600,160200,155500,147200,139700,144100,145200,145600,148200,159700,157700,154400,142900,145100,142100,141000,142400,143200,142600,137600,141400,155800,157300,152000,138100,139600,142200,143500,145800,143200,137800,137400,137800,154800,154800,159900,148800,143900,142300,140700,144200,142600,143200,143000,142800,142700,144000,144800,144900,144000,146300,144900,137700,137500,140900,149300,147900,156300,155200,148300,136600,135800,142600,140000,140800,141400,144200,143600,144800,145900,143900,142600,148000,151100,148800,144700,146900,151200,150400,149800,151500,163200,164000,164400,156700,157900,154900,155300,154200,156600,155300,157300,157700,163900,163200,164200,157800,159500,158300,164000,161700,168700,163600,164000,158000,169400,170800,175500,173600,174200,172500,168800,170700,170400,168800,172300,
395152,"Texarkana, TX",232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109200,115100,116400,115500,122000,121500,129900,124200,122200,116000,120700,126800,128800,125300,118000,116700,115800,118100,127000,143700,154300,149900,137500,128300,128600,127500,123000,123900,131000,140700,146500,135800,138200,123500,129900,132900,144600,148800,
394563,"Elizabethtown, KY",233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119700,120400,122400,124700,127400,125400,124900,122600,127200,128500,132900,131900,134600,134900,135700,130800,126700,136000,143100,141100,129100,133500,138200,147100,144900,145700,145800,137300,141600,138900,142700,143300,143700,154200,147400,151000,140400,146300,143000,151700,
395221,"Wheeling, OH",234,62200,64700,60900,65500,73500,78100,75900,75000,71700,70200,70400,67900,60200,53300,56000,64200,71100,73000,67600,65400,64000,71000,71500,75600,72500,71900,69600,73600,73100,74000,71000,74600,74500,74400,75700,74500,76400,67600,68300,64400,69400,69800,72000,71000,68500,66100,63800,61800,62600,68000,67600,67200,67100,71600,77000,79300,76500,76200,77200,80900,72600,75600,77600,94000,93000,92100,85100,82900,84400,82200,77800,75300,82900,79600,80800,74900,81000,81500,85500,88000,85000,79700,78800,89700,92400,96300,87800,85700,85400,82000,82700,76900,79500,82400,85500,89000,79200,77300,75300,88800,87800,91000,83500,87700,83600,83600,84700,82500,82100,81100,84300,85600,82500,84500,88600,93900,98700,106600,110200,110900,104900,98400,97300,94900,107100,107100,111200,107300,107000,107300,102300,103200,100000,108200,105100,112400,106300,
394598,"Florence, AL",235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107300,99400,100500,100300,101400,98500,93500,93500,94800,94100,106800,108700,111200,99300,104400,103200,100600,91800,90000,96500,95800,101100,97700,103800,102800,103900,104100,108000,108400,108600,111400,105400,107000,102000,105800,101100,104300,111200,114100,117300,120600,125400,123200,115600,112500,119700,131700,139600,133500,126900,121100,120600,119100,119400,119300,118800,120100,126900,133100,134800,124800,118400,112100,111100
