metro,date,value_type,mean_value
San Francisco-Oakland-Hayward,2009-04-01,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2009-05-01,mean_zhvi,657238.9705882353
San Francisco-Oakland-Hayward,2009-05-01,mean_sale_price,482396.2962962963
San Francisco-Oakland-Hayward,2009-05-01,mean_zri,NaN
San Francisco-Oakland-Hayward,2009-05-01,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2009-06-01,mean_zhvi,649997.0588235294
San Francisco-Oakland-Hayward,2009-06-01,mean_sale_price,473966.6666666667
San Francisco-Oakland-Hayward,2009-06-01,mean_zri,NaN
San Francisco-Oakland-Hayward,2009-06-01,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2009-07-01,mean_zhvi,645113.2352941176
San Francisco-Oakland-Hayward,2009-07-01,mean_sale_price,481154.23728813557
San Francisco-Oakland-Hayward,2009-07-01,mean_zri,NaN
San Francisco-Oakland-Hayward,2009-07-01,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2009-08-01,mean_zhvi,642543.3823529412
San Francisco-Oakland-Hayward,2009-08-01,mean_sale_price,493718.6440677966
San Francisco-Oakland-Hayward,2009-08-01,mean_zri,NaN
San Francisco-Oakland-Hayward,2009-08-01,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2009-09-01,mean_zhvi,641947.7941176471
San Francisco-Oakland-Hayward,2009-09-01,mean_sale_price,496361.0169491525
San Francisco-Oakland-Hayward,2009-09-01,mean_zri,NaN
San Francisco-Oakland-Hayward,2009-09-01,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2009-10-01,mean_zhvi,642744.1176470588
San Francisco-Oakland-Hayward,2009-10-01,mean_sale_price,502067.7966101695
San Francisco-Oakland-Hayward,2009-10-01,mean_zri,NaN
San Francisco-Oakland-Hayward,2009-10-01,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2009-11-01,mean_zhvi,644430.1470588235
San Francisco-Oakland-Hayward,2009-11-01,mean_sale_price,504308.4745762712
San Francisco-Oakland-Hayward,2009-11-01,mean_zri,NaN
San Francisco-Oakland-Hayward,2009-11-01,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2009-12-01,mean_zhvi,646939.7058823529
San Francisco-Oakland-Hayward,2009-12-01,mean_sale_price,505611.86440677964
San Francisco-Oakland-Hayward,2009-12-01,mean_zri,NaN
San Francisco-Oakland-Hayward,2009-12-01,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2010-01-01,mean_zhvi,649444.8529411765
San Francisco-Oakland-Hayward,2010-01-01,mean_sale_price,516249.1525423729
San Francisco-Oakland-Hayward,2010-01-01,mean_zri,NaN
San Francisco-Oakland-Hayward,2010-01-01,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2010-02-01,mean_zhvi,650633.8235294118
San Francisco-Oakland-Hayward,2010-02-01,mean_sale_price,517693.22033898305
San Francisco-Oakland-Hayward,2010-02-01,mean_zri,NaN
San Francisco-Oakland-Hayward,2010-02-01,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2010-03-01,mean_zhvi,649918.3823529412
San Francisco-Oakland-Hayward,2010-03-01,mean_sale_price,518154.23728813557
San Francisco-Oakland-Hayward,2010-03-01,mean_zri,NaN
San Francisco-Oakland-Hayward,2010-03-01,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2010-04-01,mean_zhvi,648713.2352941176
San Francisco-Oakland-Hayward,2010-04-01,mean_sale_price,504469.4915254237
San Francisco-Oakland-Hayward,2010-04-01,mean_zri,NaN
San Francisco-Oakland-Hayward,2010-04-01,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2010-05-01,mean_zhvi,649134.5588235294
San Francisco-Oakland-Hayward,2010-05-01,mean_sale_price,496172.8813559322
San Francisco-Oakland-Hayward,2010-05-01,mean_zri,NaN
San Francisco-Oakland-Hayward,2010-05-01,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2010-06-01,mean_zhvi,649630.1470588235
San Francisco-Oakland-Hayward,2010-06-01,mean_sale_price,495618.6440677966
San Francisco-Oakland-Hayward,2010-06-01,mean_zri,NaN
San Francisco-Oakland-Hayward,2010-06-01,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2010-07-01,mean_zhvi,644135.7664233577
San Francisco-Oakland-Hayward,2010-07-01,mean_sale_price,500996.6101694915
San Francisco-Oakland-Hayward,2010-07-01,mean_zri,NaN
San Francisco-Oakland-Hayward,2010-07-01,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2010-08-01,mean_zhvi,641439.4160583941
San Francisco-Oakland-Hayward,2010-08-01,mean_sale_price,507315.25423728814
San Francisco-Oakland-Hayward,2010-08-01,mean_zri,NaN
San Francisco-Oakland-Hayward,2010-08-01,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2010-09-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2010-09-01,mean_sale_price,509062.71186440677
San Francisco-Oakland-Hayward,2010-09-01,mean_zri,2422.542074074074
San Francisco-Oakland-Hayward,2010-09-01,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2010-10-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2010-10-01,mean_sale_price,503694.9152542373
San Francisco-Oakland-Hayward,2010-10-01,mean_zri,2442.961230769231
San Francisco-Oakland-Hayward,2010-10-01,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2010-11-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2010-11-01,mean_sale_price,501735.593220339
San Francisco-Oakland-Hayward,2010-11-01,mean_zri,2493.556762589928
San Francisco-Oakland-Hayward,2010-11-01,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2010-12-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2010-12-01,mean_sale_price,499059.3220338983
San Francisco-Oakland-Hayward,2010-12-01,mean_zri,2480.688260869565
San Francisco-Oakland-Hayward,2010-12-01,mean_rental_price,NaN
San Francisco-Oakland-Hayward,2011-01-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2011-01-01,mean_sale_price,499647.4576271186
San Francisco-Oakland-Hayward,2011-01-01,mean_zri,2465.669
San Francisco-Oakland-Hayward,2011-01-01,mean_rental_price,1850
San Francisco-Oakland-Hayward,2011-02-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2011-02-01,mean_sale_price,488288.13559322036
San Francisco-Oakland-Hayward,2011-02-01,mean_zri,2431.4562857142855
San Francisco-Oakland-Hayward,2011-02-01,mean_rental_price,1785.625
San Francisco-Oakland-Hayward,2011-03-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2011-03-01,mean_sale_price,474371.6666666667
San Francisco-Oakland-Hayward,2011-03-01,mean_zri,2397.007285714286
San Francisco-Oakland-Hayward,2011-03-01,mean_rental_price,1810
San Francisco-Oakland-Hayward,2011-04-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2011-04-01,mean_sale_price,462950
San Francisco-Oakland-Hayward,2011-04-01,mean_zri,2373.6258992805756
San Francisco-Oakland-Hayward,2011-04-01,mean_rental_price,1842
San Francisco-Oakland-Hayward,2011-05-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2011-05-01,mean_sale_price,460351.6666666667
San Francisco-Oakland-Hayward,2011-05-01,mean_zri,2373.293
San Francisco-Oakland-Hayward,2011-05-01,mean_rental_price,1765
San Francisco-Oakland-Hayward,2011-06-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2011-06-01,mean_sale_price,458662.9032258064
San Francisco-Oakland-Hayward,2011-06-01,mean_zri,2384.5487857142857
San Francisco-Oakland-Hayward,2011-06-01,mean_rental_price,1684
San Francisco-Oakland-Hayward,2011-07-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2011-07-01,mean_sale_price,458422.22222222225
San Francisco-Oakland-Hayward,2011-07-01,mean_zri,2404.344255319149
San Francisco-Oakland-Hayward,2011-07-01,mean_rental_price,1692
San Francisco-Oakland-Hayward,2011-08-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2011-08-01,mean_sale_price,464520.6349206349
San Francisco-Oakland-Hayward,2011-08-01,mean_zri,2427.419361702128
San Francisco-Oakland-Hayward,2011-08-01,mean_rental_price,1694
San Francisco-Oakland-Hayward,2011-09-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2011-09-01,mean_sale_price,466859.375
San Francisco-Oakland-Hayward,2011-09-01,mean_zri,2434.6059999999998
San Francisco-Oakland-Hayward,2011-09-01,mean_rental_price,1699.5
San Francisco-Oakland-Hayward,2011-10-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2011-10-01,mean_sale_price,468018.75
San Francisco-Oakland-Hayward,2011-10-01,mean_zri,2450.055142857143
San Francisco-Oakland-Hayward,2011-10-01,mean_rental_price,1707.5
San Francisco-Oakland-Hayward,2011-11-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2011-11-01,mean_sale_price,469034.375
San Francisco-Oakland-Hayward,2011-11-01,mean_zri,2461.945142857143
San Francisco-Oakland-Hayward,2011-11-01,mean_rental_price,1729.5
San Francisco-Oakland-Hayward,2011-12-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2011-12-01,mean_sale_price,464304.6875
San Francisco-Oakland-Hayward,2011-12-01,mean_zri,2469.4555714285716
San Francisco-Oakland-Hayward,2011-12-01,mean_rental_price,1688
San Francisco-Oakland-Hayward,2012-01-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2012-01-01,mean_sale_price,464759.375
San Francisco-Oakland-Hayward,2012-01-01,mean_zri,2472.437142857143
San Francisco-Oakland-Hayward,2012-01-01,mean_rental_price,2126.6428571428573
San Francisco-Oakland-Hayward,2012-02-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2012-02-01,mean_sale_price,459664.0625
San Francisco-Oakland-Hayward,2012-02-01,mean_zri,2479.9278723404254
San Francisco-Oakland-Hayward,2012-02-01,mean_rental_price,2138.214285714286
San Francisco-Oakland-Hayward,2012-03-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2012-03-01,mean_sale_price,457253.125
San Francisco-Oakland-Hayward,2012-03-01,mean_zri,2484.4221276595745
San Francisco-Oakland-Hayward,2012-03-01,mean_rental_price,2203
San Francisco-Oakland-Hayward,2012-04-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2012-04-01,mean_sale_price,455178.125
San Francisco-Oakland-Hayward,2012-04-01,mean_zri,2491.5867375886523
San Francisco-Oakland-Hayward,2012-04-01,mean_rental_price,2133.75
San Francisco-Oakland-Hayward,2012-05-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2012-05-01,mean_sale_price,457470.3125
San Francisco-Oakland-Hayward,2012-05-01,mean_zri,2499.821418439716
San Francisco-Oakland-Hayward,2012-05-01,mean_rental_price,2325.75
San Francisco-Oakland-Hayward,2012-06-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2012-06-01,mean_sale_price,466384.375
San Francisco-Oakland-Hayward,2012-06-01,mean_zri,2513.598865248227
San Francisco-Oakland-Hayward,2012-06-01,mean_rental_price,2387
San Francisco-Oakland-Hayward,2012-07-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2012-07-01,mean_sale_price,479257.8125
San Francisco-Oakland-Hayward,2012-07-01,mean_zri,2512.2121428571427
San Francisco-Oakland-Hayward,2012-07-01,mean_rental_price,2368.75
San Francisco-Oakland-Hayward,2012-08-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2012-08-01,mean_sale_price,496485.9375
San Francisco-Oakland-Hayward,2012-08-01,mean_zri,2541.5200714285716
San Francisco-Oakland-Hayward,2012-08-01,mean_rental_price,2374.25
San Francisco-Oakland-Hayward,2012-09-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2012-09-01,mean_sale_price,514973.8461538461
San Francisco-Oakland-Hayward,2012-09-01,mean_zri,2548.8109219858156
San Francisco-Oakland-Hayward,2012-09-01,mean_rental_price,2369
San Francisco-Oakland-Hayward,2012-10-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2012-10-01,mean_sale_price,533928.7878787878
San Francisco-Oakland-Hayward,2012-10-01,mean_zri,2552.0219285714284
San Francisco-Oakland-Hayward,2012-10-01,mean_rental_price,2371.45
San Francisco-Oakland-Hayward,2012-11-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2012-11-01,mean_sale_price,537039.3939393939
San Francisco-Oakland-Hayward,2012-11-01,mean_zri,2545.3487142857143
San Francisco-Oakland-Hayward,2012-11-01,mean_rental_price,2292.5
San Francisco-Oakland-Hayward,2012-12-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2012-12-01,mean_sale_price,542725.3731343284
San Francisco-Oakland-Hayward,2012-12-01,mean_zri,2541.8169285714284
San Francisco-Oakland-Hayward,2012-12-01,mean_rental_price,2342.45
San Francisco-Oakland-Hayward,2013-01-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2013-01-01,mean_sale_price,546094.0298507463
San Francisco-Oakland-Hayward,2013-01-01,mean_zri,2545.887101449275
San Francisco-Oakland-Hayward,2013-01-01,mean_rental_price,2419.9
San Francisco-Oakland-Hayward,2013-02-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2013-02-01,mean_sale_price,555101.4492753623
San Francisco-Oakland-Hayward,2013-02-01,mean_zri,2560.2872340425533
San Francisco-Oakland-Hayward,2013-02-01,mean_rental_price,2396.4
San Francisco-Oakland-Hayward,2013-03-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2013-03-01,mean_sale_price,562088.4057971014
San Francisco-Oakland-Hayward,2013-03-01,mean_zri,2577.0620567375886
San Francisco-Oakland-Hayward,2013-03-01,mean_rental_price,2388.75
San Francisco-Oakland-Hayward,2013-04-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2013-04-01,mean_sale_price,568571.4285714285
San Francisco-Oakland-Hayward,2013-04-01,mean_zri,2594.5002127659573
San Francisco-Oakland-Hayward,2013-04-01,mean_rental_price,2431.85
San Francisco-Oakland-Hayward,2013-05-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2013-05-01,mean_sale_price,578920
San Francisco-Oakland-Hayward,2013-05-01,mean_zri,2612.983758865248
San Francisco-Oakland-Hayward,2013-05-01,mean_rental_price,2431.4
San Francisco-Oakland-Hayward,2013-06-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2013-06-01,mean_sale_price,594628.5714285715
San Francisco-Oakland-Hayward,2013-06-01,mean_zri,2636.555390070922
San Francisco-Oakland-Hayward,2013-06-01,mean_rental_price,2471.25
San Francisco-Oakland-Hayward,2013-07-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2013-07-01,mean_sale_price,598671.6216216217
San Francisco-Oakland-Hayward,2013-07-01,mean_zri,2665.912340425532
San Francisco-Oakland-Hayward,2013-07-01,mean_rental_price,2459.75
San Francisco-Oakland-Hayward,2013-08-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2013-08-01,mean_sale_price,608900
San Francisco-Oakland-Hayward,2013-08-01,mean_zri,2696.463971631206
San Francisco-Oakland-Hayward,2013-08-01,mean_rental_price,2407.75
San Francisco-Oakland-Hayward,2013-09-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2013-09-01,mean_sale_price,610606.7567567568
San Francisco-Oakland-Hayward,2013-09-01,mean_zri,2721.2793617021275
San Francisco-Oakland-Hayward,2013-09-01,mean_rental_price,2511.55
San Francisco-Oakland-Hayward,2013-10-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2013-10-01,mean_sale_price,611656.7567567568
San Francisco-Oakland-Hayward,2013-10-01,mean_zri,2742.1729078014187
San Francisco-Oakland-Hayward,2013-10-01,mean_rental_price,2449.4
San Francisco-Oakland-Hayward,2013-11-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2013-11-01,mean_sale_price,611804.0540540541
San Francisco-Oakland-Hayward,2013-11-01,mean_zri,2754.717608695652
San Francisco-Oakland-Hayward,2013-11-01,mean_rental_price,2601.2727272727275
San Francisco-Oakland-Hayward,2013-12-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2013-12-01,mean_sale_price,622929.7297297297
San Francisco-Oakland-Hayward,2013-12-01,mean_zri,2772.7857553956833
San Francisco-Oakland-Hayward,2013-12-01,mean_rental_price,2574.5454545454545
San Francisco-Oakland-Hayward,2014-01-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2014-01-01,mean_sale_price,644149.3333333334
San Francisco-Oakland-Hayward,2014-01-01,mean_zri,2788.570287769784
San Francisco-Oakland-Hayward,2014-01-01,mean_rental_price,2565.4545454545455
San Francisco-Oakland-Hayward,2014-02-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2014-02-01,mean_sale_price,656065.3333333334
San Francisco-Oakland-Hayward,2014-02-01,mean_zri,2628.3565656565656
San Francisco-Oakland-Hayward,2014-02-01,mean_rental_price,2531.2727272727275
San Francisco-Oakland-Hayward,2014-03-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2014-03-01,mean_sale_price,658008
San Francisco-Oakland-Hayward,2014-03-01,mean_zri,2814.3087943262412
San Francisco-Oakland-Hayward,2014-03-01,mean_rental_price,2562.681818181818
San Francisco-Oakland-Hayward,2014-04-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2014-04-01,mean_sale_price,650250.6666666666
San Francisco-Oakland-Hayward,2014-04-01,mean_zri,2804.6226428571426
San Francisco-Oakland-Hayward,2014-04-01,mean_rental_price,2600.409090909091
San Francisco-Oakland-Hayward,2014-05-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2014-05-01,mean_sale_price,657064
San Francisco-Oakland-Hayward,2014-05-01,mean_zri,2837.9891489361703
San Francisco-Oakland-Hayward,2014-05-01,mean_rental_price,2673.6363636363635
San Francisco-Oakland-Hayward,2014-06-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2014-06-01,mean_sale_price,678198.6842105263
San Francisco-Oakland-Hayward,2014-06-01,mean_zri,2856.9643262411346
San Francisco-Oakland-Hayward,2014-06-01,mean_rental_price,2684.090909090909
San Francisco-Oakland-Hayward,2014-07-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2014-07-01,mean_sale_price,690778.947368421
San Francisco-Oakland-Hayward,2014-07-01,mean_zri,2896.0925714285713
San Francisco-Oakland-Hayward,2014-07-01,mean_rental_price,2687.590909090909
San Francisco-Oakland-Hayward,2014-08-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2014-08-01,mean_sale_price,694172.3684210526
San Francisco-Oakland-Hayward,2014-08-01,mean_zri,2975.247163120567
San Francisco-Oakland-Hayward,2014-08-01,mean_rental_price,2671.590909090909
San Francisco-Oakland-Hayward,2014-09-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2014-09-01,mean_sale_price,705972.3684210526
San Francisco-Oakland-Hayward,2014-09-01,mean_zri,3019.460709219858
San Francisco-Oakland-Hayward,2014-09-01,mean_rental_price,2707.6363636363635
San Francisco-Oakland-Hayward,2014-10-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2014-10-01,mean_sale_price,713102.6315789474
San Francisco-Oakland-Hayward,2014-10-01,mean_zri,3062.374326241135
San Francisco-Oakland-Hayward,2014-10-01,mean_rental_price,2694.318181818182
San Francisco-Oakland-Hayward,2014-11-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2014-11-01,mean_sale_price,718232.8947368421
San Francisco-Oakland-Hayward,2014-11-01,mean_zri,3087.2609285714284
San Francisco-Oakland-Hayward,2014-11-01,mean_rental_price,2712.9545454545455
San Francisco-Oakland-Hayward,2014-12-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2014-12-01,mean_sale_price,716830.2631578947
San Francisco-Oakland-Hayward,2014-12-01,mean_zri,3131.1774468085105
San Francisco-Oakland-Hayward,2014-12-01,mean_rental_price,2767.7272727272725
San Francisco-Oakland-Hayward,2015-01-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2015-01-01,mean_sale_price,726198.6842105263
San Francisco-Oakland-Hayward,2015-01-01,mean_zri,3153.746304347826
San Francisco-Oakland-Hayward,2015-01-01,mean_rental_price,2760.681818181818
San Francisco-Oakland-Hayward,2015-02-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2015-02-01,mean_sale_price,737746.052631579
San Francisco-Oakland-Hayward,2015-02-01,mean_zri,3186.201134751773
San Francisco-Oakland-Hayward,2015-02-01,mean_rental_price,2933.0416666666665
San Francisco-Oakland-Hayward,2015-03-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2015-03-01,mean_sale_price,756760.5263157894
San Francisco-Oakland-Hayward,2015-03-01,mean_zri,3191.8584285714287
San Francisco-Oakland-Hayward,2015-03-01,mean_rental_price,2959.8076923076924
San Francisco-Oakland-Hayward,2015-04-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2015-04-01,mean_sale_price,766622.077922078
San Francisco-Oakland-Hayward,2015-04-01,mean_zri,3215.791714285714
San Francisco-Oakland-Hayward,2015-04-01,mean_rental_price,3047.75
San Francisco-Oakland-Hayward,2015-05-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2015-05-01,mean_sale_price,780817.7215189873
San Francisco-Oakland-Hayward,2015-05-01,mean_zri,3252.5412857142856
San Francisco-Oakland-Hayward,2015-05-01,mean_rental_price,2999.4333333333334
San Francisco-Oakland-Hayward,2015-06-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2015-06-01,mean_sale_price,774696.25
San Francisco-Oakland-Hayward,2015-06-01,mean_zri,3298.3504285714284
San Francisco-Oakland-Hayward,2015-06-01,mean_rental_price,3128.8
San Francisco-Oakland-Hayward,2015-07-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2015-07-01,mean_sale_price,779475
San Francisco-Oakland-Hayward,2015-07-01,mean_zri,3338.0506474820145
San Francisco-Oakland-Hayward,2015-07-01,mean_rental_price,3128.733333333333
San Francisco-Oakland-Hayward,2015-08-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2015-08-01,mean_sale_price,785011.25
San Francisco-Oakland-Hayward,2015-08-01,mean_zri,3381.2015
San Francisco-Oakland-Hayward,2015-08-01,mean_rental_price,3224.133333333333
San Francisco-Oakland-Hayward,2015-09-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2015-09-01,mean_sale_price,800678.75
San Francisco-Oakland-Hayward,2015-09-01,mean_zri,3416.320357142857
San Francisco-Oakland-Hayward,2015-09-01,mean_rental_price,3154.9
San Francisco-Oakland-Hayward,2015-10-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2015-10-01,mean_sale_price,804011.25
San Francisco-Oakland-Hayward,2015-10-01,mean_zri,3442.6569285714286
San Francisco-Oakland-Hayward,2015-10-01,mean_rental_price,3142.0333333333333
San Francisco-Oakland-Hayward,2015-11-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2015-11-01,mean_sale_price,805630
San Francisco-Oakland-Hayward,2015-11-01,mean_zri,3453.2836428571427
San Francisco-Oakland-Hayward,2015-11-01,mean_rental_price,3131.9666666666667
San Francisco-Oakland-Hayward,2015-12-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2015-12-01,mean_sale_price,803848.75
San Francisco-Oakland-Hayward,2015-12-01,mean_zri,3456.939
San Francisco-Oakland-Hayward,2015-12-01,mean_rental_price,3112.766666666667
San Francisco-Oakland-Hayward,2016-01-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2016-01-01,mean_sale_price,816395
San Francisco-Oakland-Hayward,2016-01-01,mean_zri,3427.134926470588
San Francisco-Oakland-Hayward,2016-01-01,mean_rental_price,3236.6666666666665
San Francisco-Oakland-Hayward,2016-02-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2016-02-01,mean_sale_price,818086.25
San Francisco-Oakland-Hayward,2016-02-01,mean_zri,3455.4315602836878
San Francisco-Oakland-Hayward,2016-02-01,mean_rental_price,3231.1
San Francisco-Oakland-Hayward,2016-03-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2016-03-01,mean_sale_price,812708.6419753087
San Francisco-Oakland-Hayward,2016-03-01,mean_zri,3442.4185815602837
San Francisco-Oakland-Hayward,2016-03-01,mean_rental_price,3178.8
San Francisco-Oakland-Hayward,2016-04-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2016-04-01,mean_sale_price,818057.3170731707
San Francisco-Oakland-Hayward,2016-04-01,mean_zri,3431.858
San Francisco-Oakland-Hayward,2016-04-01,mean_rental_price,3165.5
San Francisco-Oakland-Hayward,2016-05-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2016-05-01,mean_sale_price,818720.4819277108
San Francisco-Oakland-Hayward,2016-05-01,mean_zri,3439.809142857143
San Francisco-Oakland-Hayward,2016-05-01,mean_rental_price,3120.266666666667
San Francisco-Oakland-Hayward,2016-06-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2016-06-01,mean_sale_price,826294.0476190476
San Francisco-Oakland-Hayward,2016-06-01,mean_zri,3455.6385714285716
San Francisco-Oakland-Hayward,2016-06-01,mean_rental_price,3308.0833333333335
San Francisco-Oakland-Hayward,2016-07-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2016-07-01,mean_sale_price,828772.619047619
San Francisco-Oakland-Hayward,2016-07-01,mean_zri,3479.140857142857
San Francisco-Oakland-Hayward,2016-07-01,mean_rental_price,3288.809523809524
San Francisco-Oakland-Hayward,2016-08-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2016-08-01,mean_sale_price,839483.3333333334
San Francisco-Oakland-Hayward,2016-08-01,mean_zri,3489.9262857142858
San Francisco-Oakland-Hayward,2016-08-01,mean_rental_price,3222.7954545454545
San Francisco-Oakland-Hayward,2016-09-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2016-09-01,mean_sale_price,847710.7142857143
San Francisco-Oakland-Hayward,2016-09-01,mean_zri,3491.4367857142856
San Francisco-Oakland-Hayward,2016-09-01,mean_rental_price,3165.913043478261
San Francisco-Oakland-Hayward,2016-10-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2016-10-01,mean_sale_price,855984.5238095238
San Francisco-Oakland-Hayward,2016-10-01,mean_zri,3477.244714285714
San Francisco-Oakland-Hayward,2016-10-01,mean_rental_price,3123.4375
San Francisco-Oakland-Hayward,2016-11-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2016-11-01,mean_sale_price,855629.7619047619
San Francisco-Oakland-Hayward,2016-11-01,mean_zri,3447.746357142857
San Francisco-Oakland-Hayward,2016-11-01,mean_rental_price,3045.7916666666665
San Francisco-Oakland-Hayward,2016-12-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2016-12-01,mean_sale_price,854341.6666666666
San Francisco-Oakland-Hayward,2016-12-01,mean_zri,3423.360496453901
San Francisco-Oakland-Hayward,2016-12-01,mean_rental_price,3034.074074074074
San Francisco-Oakland-Hayward,2017-01-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2017-01-01,mean_sale_price,862302.3529411765
San Francisco-Oakland-Hayward,2017-01-01,mean_zri,3386.143525179856
San Francisco-Oakland-Hayward,2017-01-01,mean_rental_price,3319.3571428571427
San Francisco-Oakland-Hayward,2017-02-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2017-02-01,mean_sale_price,866774.1176470588
San Francisco-Oakland-Hayward,2017-02-01,mean_zri,3369.1956028368795
San Francisco-Oakland-Hayward,2017-02-01,mean_rental_price,3398.8854166666665
San Francisco-Oakland-Hayward,2017-03-01,mean_zhvi,NA
San Francisco-Oakland-Hayward,2017-03-01,mean_sale_price,878145.8823529412
San Francisco-Oakland-Hayward,2017-03-01,mean_zri,3353.6652482269506
San Francisco-Oakland-Hayward,2017-03-01,mean_rental_price,3445.96
San Francisco-Oakland-Hayward,2017-04-01,mean_zhvi,NA
